type,is_pyramid,units,entry_date,exit_date,entry_price,exit_price,pnl_points,mae_points,atr_at_exit,holding_hours,exit_reason,trade_id
Long,False,1.0,2025-10-15 02:00:00,2025-10-15 06:00:00,4148.23,4143.01,-5.44,-13.86,38.3,0,Signal Exit,893
Long,True,1.0,2025-10-15 14:00:00,2025-10-15 22:00:00,4185.88,4192.06,5.96,-21.84,36.72,0,Signal Exit,894
Long,False,1.0,2025-10-15 10:00:00,2025-10-15 22:00:00,4181.65,4192.06,10.19,-17.61,36.72,0,Signal Exit,895
Long,False,1.0,2025-10-16 02:00:00,2025-10-16 14:00:00,4197.54,4204.77,7.01,-2.48,38.86,0,Signal Exit,896
Long,True,1.0,2025-10-16 06:00:00,2025-10-16 14:00:00,4209.54,4204.77,-4.99,-9.61,38.86,0,Signal Exit,897
Long,False,1.0,2025-10-16 18:00:00,2025-10-17 10:00:00,4239.16,4314.24,74.36,-11.5,41.22,24,Signal Exit,898
Long,True,1.0,2025-10-16 22:00:00,2025-10-17 10:00:00,4245.51,4314.24,68.01,-0.08,41.22,24,Signal Exit,899
Long,False,1.0,2025-10-17 14:00:00,2025-10-17 18:00:00,4365.96,4340.08,-26.1,-53.92,45.47,0,Signal Exit,900
Long,False,1.0,2025-10-20 06:00:00,2025-10-20 14:00:00,4243.5,4240.04,-3.68,-24.55,55.07,0,Signal Exit,901
Long,False,1.0,2025-10-20 18:00:00,2025-10-21 10:00:00,4260.82,4350.86,89.32,-15.14,60.44,24,Signal Exit,902
Long,True,1.0,2025-10-21 06:00:00,2025-10-21 10:00:00,4358.7,4350.86,-8.06,-26.27,60.44,0,Signal Exit,903
Long,False,1.0,2025-10-31 06:00:00,2025-10-31 10:00:00,4022.54,4018.38,-4.38,-9.73,45.33,0,Signal Exit,904
Long,False,1.0,2025-10-31 18:00:00,2025-11-01 02:00:00,4008.74,3997.71,-11.75,-36.5,42.62,24,Signal Exit,905
Long,False,1.0,2025-11-03 07:00:00,2025-11-03 19:00:00,3983.73,3998.71,14.76,-21.21,37.3,0,Signal Exit,906
Long,False,1.0,2025-11-03 23:00:00,2025-11-04 03:00:00,4022.7,4006.44,-16.98,-27.46,33.27,24,Signal Exit,907
Long,False,1.0,2025-11-04 19:00:00,2025-11-04 23:00:00,3994.01,3957.49,-36.74,-65.49,33.98,0,Signal Exit,908
Long,False,1.0,2025-11-06 15:00:00,2025-11-06 23:00:00,3991.68,3993.1,1.2,-2.54,27.74,0,Signal Exit,909
Long,False,1.0,2025-11-07 11:00:00,2025-11-07 23:00:00,3995.48,3993.44,-2.26,-11.23,23.26,0,Signal Exit,910
Long,False,1.0,2025-11-08 03:00:00,2025-11-10 07:00:00,4005.63,3999.21,-7.64,-11.09,23.17,48,Signal Exit,911
Long,False,1.0,2025-11-10 11:00:00,2025-11-11 15:00:00,4048.28,4130.06,81.06,-3.36,27.25,24,Signal Exit,912
Long,True,0.5,2025-11-11 07:00:00,2025-11-11 15:00:00,4116.61,4130.06,6.62,-0.66,27.25,0,Signal Exit,913
Long,False,1.0,2025-11-11 19:00:00,2025-11-11 23:00:00,4141.73,4124.91,-17.04,-21.86,27.01,0,Signal Exit,914
Long,False,1.0,2025-11-12 07:00:00,2025-11-12 11:00:00,4129.54,4124.02,-5.74,-10.8,26.52,0,Signal Exit,915
Long,False,1.0,2025-11-12 19:00:00,2025-11-13 07:00:00,4127.71,4203.15,74.72,-5.07,27.48,24,Signal Exit,916
Long,True,1.3,2025-11-12 23:00:00,2025-11-13 07:00:00,4136.44,4203.15,85.79,-2.39,27.48,24,Signal Exit,917
Long,False,1.0,2025-11-13 15:00:00,2025-11-13 23:00:00,4210.51,4195.35,-15.38,-26.1,31.27,0,Signal Exit,918
Long,True,1.0999999999999999,2025-11-13 19:00:00,2025-11-13 23:00:00,4225.53,4195.35,-33.44,-45.23,31.27,0,Signal Exit,919
Long,False,1.0,2025-11-14 07:00:00,2025-11-14 15:00:00,4172.25,4175.07,2.6,-2.52,37.31,0,Signal Exit,920
Long,False,1.0,2025-11-19 23:00:00,2025-11-20 03:00:00,4128.03,4087.2,-41.55,-72.36,38.88,24,Signal Exit,921
Long,False,1.0,2025-11-20 23:00:00,2025-11-21 03:00:00,4092.99,4060.52,-33.19,-49.34,41.31,24,Signal Exit,922
Long,False,1.0,2025-11-21 23:00:00,2025-11-24 07:00:00,4071.71,4068.96,-4.47,-17.21,44.08,72,Signal Exit,923
Long,False,1.0,2025-11-24 23:00:00,2025-11-25 15:00:00,4081.29,4141.62,59.61,0.0,33.55,24,Signal Exit,924
Long,False,1.0,2025-11-26 03:00:00,2025-11-26 07:00:00,4134.33,4132.59,-1.96,-6.78,31.34,0,Signal Exit,925
Long,False,1.0,2025-11-26 11:00:00,2025-11-26 15:00:00,4161.62,4149.98,-11.86,-14.69,29.61,0,Signal Exit,926
Long,False,1.0,2025-11-26 19:00:00,2025-11-26 23:00:00,4160.02,4141.32,-18.92,-20.01,29.21,0,Signal Exit,927
Long,False,1.0,2025-11-27 03:00:00,2025-11-27 07:00:00,4164.84,4165.09,0.03,-3.44,28.81,0,Signal Exit,928
Long,False,1.0,2025-11-27 15:00:00,2025-11-27 19:00:00,4157.46,4156.41,-1.27,-9.16,25.69,0,Signal Exit,929
Long,False,1.0,2025-11-28 03:00:00,2025-11-28 07:00:00,4159.31,4159.71,0.18,-2.29,21.2,0,Signal Exit,930
Long,False,1.0,2025-11-28 11:00:00,2025-11-28 15:00:00,4189.45,4187.52,-2.15,-22.77,21.69,0,Signal Exit,931
Long,False,1.0,2025-11-28 23:00:00,2025-12-01 07:00:00,4197.91,4229.15,29.52,-12.3,22.88,72,Signal Exit,932
Long,False,1.0,2025-12-01 11:00:00,2025-12-01 15:00:00,4242.86,4236.79,-6.29,-27.68,25.7,0,Signal Exit,933
Long,False,1.0,2025-12-01 19:00:00,2025-12-01 23:00:00,4255.77,4240.05,-15.94,-36.0,28.16,0,Signal Exit,934
Long,False,1.0,2025-12-02 03:00:00,2025-12-02 07:00:00,4240.37,4228.59,-12.0,-11.0,28.73,0,Signal Exit,935
Long,False,1.0,2025-12-02 23:00:00,2025-12-03 03:00:00,4219.0,4191.08,-28.64,-55.58,35.17,24,Signal Exit,936
Long,False,1.0,2025-12-03 07:00:00,2025-12-03 15:00:00,4205.93,4208.2,2.05,-3.63,33.64,0,Signal Exit,937
Long,False,1.0,2025-12-03 23:00:00,2025-12-04 03:00:00,4212.26,4197.0,-15.98,-17.16,32.29,24,Signal Exit,938
Long,False,1.0,2025-12-04 07:00:00,2025-12-04 11:00:00,4204.52,4200.47,-4.27,-5.72,29.68,0,Signal Exit,939
Long,False,1.0,2025-12-05 15:00:00,2025-12-05 19:00:00,4224.41,4222.92,-1.71,-8.71,23.07,0,Signal Exit,940
Long,False,1.0,2025-12-05 23:00:00,2025-12-06 03:00:00,4242.04,4208.78,-33.98,-43.54,26.39,24,Signal Exit,941
Long,False,1.0,2025-12-08 15:00:00,2025-12-08 19:00:00,4217.25,4203.63,-13.84,-16.45,23.23,0,Signal Exit,942
Long,False,1.0,2025-12-09 23:00:00,2025-12-10 07:00:00,4204.4,4209.56,4.44,-14.37,22.88,24,Signal Exit,943
Long,False,1.0,2025-12-10 11:00:00,2025-12-10 15:00:00,4216.97,4207.33,-9.86,-15.15,19.14,0,Signal Exit,944
Long,False,1.0,2025-12-11 07:00:00,2025-12-11 11:00:00,4229.64,4222.44,-7.42,-9.05,22.46,0,Signal Exit,945
Long,False,1.0,2025-12-11 19:00:00,2025-12-12 11:00:00,4217.02,4270.53,52.79,-11.92,24.94,24,Signal Exit,946
Long,True,0.6,2025-12-11 23:00:00,2025-12-12 11:00:00,4230.23,4270.53,23.75,-2.57,24.94,24,Signal Exit,947
Long,False,1.0,2025-12-12 15:00:00,2025-12-13 03:00:00,4282.89,4294.82,11.21,-25.61,34.61,24,Signal Exit,948
Long,True,1.0999999999999999,2025-12-12 19:00:00,2025-12-13 03:00:00,4330.06,4294.82,-39.56,-80.06,34.61,24,Signal Exit,949
Long,False,1.0,2025-12-15 07:00:00,2025-12-15 19:00:00,4295.98,4339.51,43.31,-0.66,33.06,0,Signal Exit,950
Long,True,0.7999999999999999,2025-12-15 11:00:00,2025-12-15 19:00:00,4326.42,4339.51,10.3,-5.49,33.06,0,Signal Exit,951
Long,False,1.0,2025-12-16 23:00:00,2025-12-17 03:00:00,4324.47,4311.23,-13.96,-33.33,34.61,24,Signal Exit,952
Long,False,1.0,2025-12-17 11:00:00,2025-12-17 19:00:00,4314.44,4317.56,2.9,-7.92,29.05,0,Signal Exit,953
Long,False,1.0,2025-12-17 23:00:00,2025-12-18 03:00:00,4338.34,4336.04,-3.02,-17.84,30.13,24,Signal Exit,954
Long,False,1.0,2025-12-18 07:00:00,2025-12-18 11:00:00,4337.77,4333.21,-4.78,-13.21,27.36,0,Signal Exit,955
Long,False,1.0,2025-12-18 15:00:00,2025-12-18 19:00:00,4334.0,4325.32,-8.9,-13.3,25.65,0,Signal Exit,956
Long,True,1.0,2025-12-19 03:00:00,2025-12-19 11:00:00,4331.62,4316.51,-15.33,-22.24,24.92,0,Signal Exit,957
Long,False,1.0,2025-12-18 23:00:00,2025-12-19 11:00:00,4328.86,4316.51,-13.07,-19.48,24.92,24,Signal Exit,958
Long,False,1.0,2025-12-19 15:00:00,2025-12-22 07:00:00,4326.45,4338.52,10.35,-6.82,21.81,72,Signal Exit,959
Long,False,1.0,2025-12-22 11:00:00,2025-12-22 19:00:00,4386.05,4408.73,22.46,-2.09,24.51,0,Signal Exit,960
Long,False,1.0,2025-12-22 23:00:00,2025-12-23 15:00:00,4419.16,4481.31,61.43,-7.05,26.35,24,Signal Exit,961
Long,True,1.2,2025-12-23 07:00:00,2025-12-23 15:00:00,4447.56,4481.31,40.24,-0.48,26.35,0,Signal Exit,962
Long,False,1.0,2025-12-23 19:00:00,2025-12-23 23:00:00,4484.2,4446.08,-38.34,-42.69,28.26,0,Signal Exit,963
Long,False,1.0,2025-12-24 03:00:00,2025-12-24 11:00:00,4484.04,4478.39,-5.87,-9.19,33.03,0,Signal Exit,964
Long,True,1.0,2025-12-24 07:00:00,2025-12-24 11:00:00,4486.01,4478.39,-7.84,-11.16,33.03,0,Signal Exit,965
Long,False,1.0,2025-12-24 15:00:00,2025-12-24 19:00:00,4493.99,4489.35,-4.86,-15.94,32.16,0,Signal Exit,966
Long,False,1.0,2025-12-26 07:00:00,2025-12-29 11:00:00,4498.82,4512.39,11.85,-26.57,35.95,72,Signal Exit,967
Long,True,1.0,2025-12-29 07:00:00,2025-12-29 11:00:00,4548.84,4512.39,-36.67,-76.59,35.95,0,Signal Exit,968
Long,False,1.0,2026-01-05 11:00:00,2026-01-06 19:00:00,4405.49,4451.66,45.45,-9.22,34.43,24,Signal Exit,969
Long,False,1.0,2026-01-06 23:00:00,2026-01-07 11:00:00,4486.98,4474.71,-12.99,-27.48,33.44,24,Signal Exit,970
Long,True,0.8999999999999999,2026-01-07 07:00:00,2026-01-07 11:00:00,4496.24,4474.71,-19.57,-33.07,33.44,0,Signal Exit,971
Long,False,1.0,2026-01-07 19:00:00,2026-01-07 23:00:00,4464.48,4442.54,-22.16,-36.91,31.61,0,Signal Exit,972
Long,False,1.0,2026-01-08 03:00:00,2026-01-08 11:00:00,4452.18,4441.19,-11.21,-18.87,31.71,0,Signal Exit,973
Long,False,1.0,2026-01-09 03:00:00,2026-01-09 11:00:00,4449.65,4469.43,19.56,-4.94,32.27,0,Signal Exit,974
Long,False,1.0,2026-01-09 15:00:00,2026-01-09 19:00:00,4474.09,4472.77,-1.54,-10.25,30.25,0,Signal Exit,975
Long,False,1.0,2026-01-09 23:00:00,2026-01-13 07:00:00,4494.69,4607.78,110.87,-12.71,33.45,96,Signal Exit,976
Long,True,0.5,2026-01-13 23:00:00,2026-01-14 03:00:00,4629.77,4594.35,-18.07,-24.3,37.01,24,Signal Exit,977
Long,False,1.0,2026-01-13 19:00:00,2026-01-14 03:00:00,4586.22,4594.35,7.41,-8.39,37.01,24,Signal Exit,978
Long,False,1.0,2026-01-14 11:00:00,2026-01-14 19:00:00,4620.52,4633.05,12.31,-7.09,31.74,0,Signal Exit,979
Long,False,1.0,2026-01-15 03:00:00,2026-01-15 07:00:00,4635.11,4631.75,-3.58,-17.28,32.42,0,Signal Exit,980
Long,False,1.0,2026-01-15 15:00:00,2026-01-15 23:00:00,4610.27,4611.06,0.57,-27.79,34.05,0,Signal Exit,981
Long,True,1.0,2026-01-15 19:00:00,2026-01-15 23:00:00,4619.78,4611.06,-8.94,-37.3,34.05,0,Signal Exit,982
Long,False,1.0,2026-01-16 03:00:00,2026-01-16 07:00:00,4617.42,4617.52,-0.12,-16.58,31.73,0,Signal Exit,983
Long,False,1.0,2026-01-16 15:00:00,2026-01-17 03:00:00,4598.16,4582.67,-16.21,-61.6,33.54,24,Signal Exit,984
Long,False,1.0,2026-01-19 11:00:00,2026-01-19 19:00:00,4662.53,4663.85,1.1,-4.42,33.83,0,Signal Exit,985
Long,False,1.0,2026-01-19 23:00:00,2026-01-20 07:00:00,4666.5,4675.1,7.88,-2.05,29.93,24,Signal Exit,986
Long,True,1.0,2026-01-20 19:00:00,2026-01-21 23:00:00,4726.7,4852.14,124.72,-11.33,34.5,24,Signal Exit,987
Long,False,1.0,2026-01-20 15:00:00,2026-01-21 23:00:00,4712.56,4852.14,138.86,-0.87,34.5,24,Signal Exit,988
Long,True,1.0,2026-01-22 19:00:00,2026-01-23 15:00:00,4828.91,4953.74,124.11,-18.36,54.21,24,Signal Exit,989
Long,False,1.0,2026-01-22 15:00:00,2026-01-23 15:00:00,4826.87,4953.74,126.15,-16.32,54.21,24,Signal Exit,990
Long,False,1.0,2026-01-23 23:00:00,2026-01-26 15:00:00,4943.13,5078.11,133.26,-4.96,50.31,72,Signal Exit,991
Long,True,1.0,2026-01-24 03:00:00,2026-01-26 15:00:00,4966.75,5078.11,110.14,0.0,50.31,48,Signal Exit,992
Long,False,1.0,2026-01-26 19:00:00,2026-01-27 03:00:00,5091.62,5069.18,-23.16,-36.79,49.14,24,Signal Exit,993
Long,True,1.0,2026-01-26 23:00:00,2026-01-27 03:00:00,5096.38,5069.18,-27.92,-38.27,49.14,24,Signal Exit,994
Long,True,1.0,2026-01-27 15:00:00,2026-01-27 23:00:00,5085.76,5052.36,-33.62,-39.09,51.42,0,Signal Exit,995
Long,False,1.0,2026-01-27 11:00:00,2026-01-27 23:00:00,5072.58,5052.36,-20.44,-25.91,51.42,0,Signal Exit,996
Long,False,1.0,2026-01-28 03:00:00,2026-01-29 03:00:00,5088.06,5282.94,194.16,-7.1,59.22,24,Signal Exit,997
Long,True,1.0,2026-01-28 07:00:00,2026-01-29 03:00:00,5172.51,5282.94,109.71,-15.36,59.22,24,Signal Exit,998
Long,False,1.0,2026-01-29 07:00:00,2026-01-29 19:00:00,5422.61,5483.82,60.99,0.0,78.99,0,Signal Exit,999
Long,True,1.0,2026-01-29 11:00:00,2026-01-29 19:00:00,5535.4,5483.82,-51.8,-61.04,78.99,0,Signal Exit,1000
Long,False,1.0,2026-01-29 23:00:00,2026-01-30 03:00:00,5495.74,5339.07,-162.81,-397.09,108.48,24,Stop Loss Exit,1001
Long,False,1.0,2026-01-30 07:00:00,2026-01-30 11:00:00,5400.04,5224.53,-175.73,-287.55,135.65,0,Signal Exit,1002
Long,False,1.0,2026-02-04 15:00:00,2026-02-04 19:00:00,5076.6,5048.76,-28.06,-34.84,134.23,0,Signal Exit,1003
Long,False,1.0,2026-02-06 19:00:00,2026-02-09 07:00:00,4878.14,4990.56,110.7,-14.37,105.95,72,Signal Exit,1004
Long,False,1.0,2026-02-09 11:00:00,2026-02-09 19:00:00,5006.68,4990.96,-15.94,-24.58,88.46,0,Signal Exit,1005
Long,False,1.0,2026-02-09 23:00:00,2026-02-10 07:00:00,5037.56,5067.96,29.68,-13.83,75.16,24,Signal Exit,1006
Long,False,1.0,2026-02-10 19:00:00,2026-02-10 23:00:00,5046.88,5037.96,-9.14,-27.34,55.27,0,Signal Exit,1007
Long,False,1.0,2026-02-11 07:00:00,2026-02-11 23:00:00,5027.37,5059.07,31.48,-9.58,51.98,0,Signal Exit,1008
Long,False,1.0,2026-02-12 03:00:00,2026-02-12 11:00:00,5082.28,5065.86,-16.64,-37.23,49.96,0,Signal Exit,1009
Long,False,1.0,2026-02-12 19:00:00,2026-02-12 23:00:00,5062.12,5044.3,-18.04,-22.82,45.98,0,Signal Exit,1010
Long,False,1.0,2026-02-14 03:00:00,2026-02-16 11:00:00,5031.1,4994.62,-37.7,-38.95,59.98,48,Signal Exit,1011
Long,True,0.5,2026-02-16 07:00:00,2026-02-16 11:00:00,5035.13,4994.62,-20.37,-21.49,59.98,0,Signal Exit,1012
Long,False,1.0,2026-02-18 23:00:00,2026-02-19 03:00:00,4991.74,4987.3,-5.16,-11.14,51.26,24,Signal Exit,1013
Long,False,1.0,2026-02-19 15:00:00,2026-02-19 19:00:00,5018.15,4993.18,-25.19,-36.61,51.72,0,Signal Exit,1014
Long,False,1.0,2026-02-19 23:00:00,2026-02-20 03:00:00,5005.6,4981.58,-24.74,-30.26,47.9,24,Signal Exit,1015
Long,False,1.0,2026-02-20 07:00:00,2026-02-23 15:00:00,5003.18,5145.54,140.64,-21.6,45.74,72,Signal Exit,1016
Long,True,1.0,2026-02-20 11:00:00,2026-02-23 15:00:00,4996.21,5145.54,147.61,-14.63,45.74,72,Signal Exit,1017
Long,False,1.0,2026-02-23 19:00:00,2026-02-24 11:00:00,5162.73,5190.03,26.58,-21.5,50.19,24,Signal Exit,1018
Long,True,0.5,2026-02-23 23:00:00,2026-02-24 11:00:00,5192.27,5190.03,-1.48,-23.54,50.19,24,Signal Exit,1019
Long,False,1.0,2026-02-25 03:00:00,2026-02-25 07:00:00,5160.19,5141.52,-18.89,-19.19,52.38,0,Signal Exit,1020
Long,False,1.0,2026-02-25 11:00:00,2026-02-25 19:00:00,5180.83,5175.19,-5.86,-10.68,48.11,0,Signal Exit,1021
Long,False,1.0,2026-02-25 23:00:00,2026-02-26 07:00:00,5191.03,5165.12,-26.63,-45.17,49.15,24,Signal Exit,1022
Long,False,1.0,2026-02-26 11:00:00,2026-02-26 19:00:00,5184.16,5171.19,-13.19,-18.45,43.15,0,Signal Exit,1023
Long,True,0.5,2026-02-26 15:00:00,2026-02-26 19:00:00,5193.35,5171.19,-11.19,-13.82,43.15,0,Signal Exit,1024
Long,False,1.0,2026-02-27 03:00:00,2026-02-27 11:00:00,5180.54,5183.65,2.89,-13.55,41.1,0,Signal Exit,1025
Long,True,1.0,2026-02-27 07:00:00,2026-02-27 11:00:00,5188.23,5183.65,-4.8,-21.24,41.1,0,Signal Exit,1026
Long,False,1.0,2026-02-27 15:00:00,2026-02-27 19:00:00,5185.58,5177.66,-8.14,-16.86,36.48,0,Signal Exit,1027
Long,True,1.0,2026-02-28 03:00:00,2026-03-02 23:00:00,5245.39,5328.85,82.24,-5.0,49.82,48,Signal Exit,1028
Long,False,1.0,2026-02-27 23:00:00,2026-03-02 23:00:00,5223.89,5328.85,103.24,-9.2,49.82,72,Signal Exit,1029
Long,False,1.0,2026-03-03 07:00:00,2026-03-03 15:00:00,5334.19,5310.24,-24.17,-54.84,58.0,0,Signal Exit,1030
Long,False,1.0,2026-03-10 10:00:00,2026-03-10 14:00:00,5184.02,5178.05,-6.19,-29.68,61.64,0,Signal Exit,1031
Long,False,1.0,2026-03-10 18:00:00,2026-03-11 06:00:00,5182.45,5190.1,6.93,-26.02,61.84,24,Signal Exit,1032
Long,False,1.0,2026-03-11 10:00:00,2026-03-11 14:00:00,5208.37,5199.77,-8.82,-17.5,61.73,0,Signal Exit,1033
Long,False,1.0,2026-03-12 06:00:00,2026-03-12 10:00:00,5182.09,5168.76,-13.55,-56.69,46.43,0,Signal Exit,1034
Long,False,1.0,2026-03-12 18:00:00,2026-03-12 22:00:00,5188.08,5151.21,-37.09,-42.17,44.35,0,Signal Exit,1035
Short,False,1.0,2026-03-19 06:00:00,2026-03-25 10:00:00,4829.45,4595.05,226.69,-37.57,131.84,144,Stop Loss Exit,1036
Short,False,1.0,2026-03-25 14:00:00,2026-03-26 02:00:00,4555.83,4550.57,4.89,-29.76,100.56,24,Signal Exit,1037
Short,False,1.0,2026-03-26 06:00:00,2026-03-26 10:00:00,4517.37,4535.68,-18.53,-26.99,80.91,0,Signal Exit,1038
Short,False,1.0,2026-03-26 14:00:00,2026-03-28 02:00:00,4439.26,4486.76,-48.02,-116.03,67.79,48,Signal Exit,1039
Short,False,1.0,2026-03-30 10:00:00,2026-03-30 14:00:00,4469.61,4522.19,-52.8,-59.19,68.32,0,Signal Exit,1040
Short,False,1.0,2026-03-30 22:00:00,2026-03-31 10:00:00,4523.1,4605.08,-82.35,-96.36,64.89,24,Signal Exit,1041
Short,False,1.0,2026-03-31 14:00:00,2026-03-31 22:00:00,4568.66,4607.34,-38.9,-41.24,64.89,0,Signal Exit,1042
Short,False,1.0,2026-04-01 14:00:00,2026-04-01 18:00:00,4684.36,4723.33,-39.19,-63.41,58.86,0,Signal Exit,1043
Short,False,1.0,2026-04-02 06:00:00,2026-04-02 18:00:00,4759.38,4621.91,137.25,-40.87,68.59,0,Signal Exit,1044
Short,False,1.0,2026-04-06 10:00:00,2026-04-06 14:00:00,4626.11,4652.63,-26.74,-52.46,70.41,0,Signal Exit,1045
Short,False,1.0,2026-04-06 22:00:00,2026-04-07 14:00:00,4681.61,4643.12,38.12,-16.07,66.97,24,Signal Exit,1046
Short,False,1.0,2026-04-07 22:00:00,2026-04-08 02:00:00,4644.02,4675.96,-32.31,-42.72,54.45,24,Signal Exit,1047
Short,False,1.0,2026-04-08 18:00:00,2026-04-09 10:00:00,4783.19,4727.53,55.29,-23.88,58.08,24,Signal Exit,1048
Short,False,1.0,2026-04-09 14:00:00,2026-04-09 18:00:00,4712.98,4729.32,-16.56,-20.31,57.02,0,Signal Exit,1049
Short,False,1.0,2026-04-10 06:00:00,2026-04-10 14:00:00,4775.64,4765.75,9.67,-3.87,50.77,0,Signal Exit,1050
Short,False,1.0,2026-04-10 18:00:00,2026-04-10 22:00:00,4751.47,4776.51,-25.26,-31.08,41.52,0,Signal Exit,1051
Short,False,1.0,2026-04-11 02:00:00,2026-04-13 14:00:00,4760.48,4729.46,30.5,-12.82,41.38,48,Signal Exit,1052
Short,False,1.0,2026-04-13 18:00:00,2026-04-13 22:00:00,4714.58,4730.31,-15.95,-29.8,42.0,0,Signal Exit,1053
Short,False,1.0,2026-04-14 02:00:00,2026-04-14 06:00:00,4730.11,4751.47,-21.58,-17.44,41.37,0,Signal Exit,1054
Short,False,1.0,2026-04-14 14:00:00,2026-04-14 18:00:00,4760.07,4778.35,-18.5,-36.1,39.35,0,Signal Exit,1055
Short,False,1.0,2026-04-15 14:00:00,2026-04-15 22:00:00,4819.9,4829.3,-9.62,-10.14,36.9,0,Signal Exit,1056
Short,False,1.0,2026-04-16 02:00:00,2026-04-16 10:00:00,4792.63,4817.89,-25.48,-44.98,35.89,0,Signal Exit,1057
Short,False,1.0,2026-04-16 18:00:00,2026-04-17 06:00:00,4812.99,4794.55,18.07,-10.82,34.11,24,Signal Exit,1058
Short,False,1.0,2026-04-17 10:00:00,2026-04-17 14:00:00,4789.37,4794.04,-4.89,-16.89,33.38,0,Signal Exit,1059
Short,False,1.0,2026-04-17 18:00:00,2026-04-17 22:00:00,4790.42,4881.22,-92.85,-99.02,36.57,0,Stop Loss Exit,1060
Short,False,1.0,2026-04-18 02:00:00,2026-04-20 22:00:00,4862.65,4818.01,44.12,-5.22,39.87,48,Signal Exit,1061
Short,False,1.0,2026-04-21 02:00:00,2026-04-21 06:00:00,4806.82,4823.94,-17.34,-15.16,38.96,0,Signal Exit,1062
Short,False,1.0,2026-04-21 10:00:00,2026-05-01 22:00:00,4810.37,4626.03,182.62,-0.24,42.11,240,Signal Exit,1063
Short,True,0.5,2026-04-24 06:00:00,2026-05-01 22:00:00,4699.29,4626.03,36.0,-20.6,42.11,168,Signal Exit,1064
Short,False,1.0,2026-05-04 06:00:00,2026-05-06 10:00:00,4619.77,4625.88,-8.5,-9.66,37.49,48,Stop Loss Exit,1065
Short,True,1.0,2026-05-04 10:00:00,2026-05-06 10:00:00,4612.87,4625.88,-15.4,-15.75,37.49,48,Stop Loss Exit,1066
Short,False,1.0,2026-05-07 02:00:00,2026-05-07 06:00:00,4684.19,4696.2,-12.23,-16.06,40.25,0,Signal Exit,1067
Short,False,1.0,2026-05-07 14:00:00,2026-05-07 18:00:00,4701.11,4729.2,-28.31,-52.43,39.28,0,Signal Exit,1068
Short,False,1.0,2026-05-08 02:00:00,2026-05-08 10:00:00,4712.08,4722.96,-11.1,-13.41,43.31,0,Signal Exit,1069
Short,False,1.0,2026-05-08 18:00:00,2026-05-08 22:00:00,4711.81,4748.12,-36.53,-36.33,41.44,0,Signal Exit,1070
Short,False,1.0,2026-05-09 02:00:00,2026-05-11 18:00:00,4720.83,4656.79,63.52,-8.19,40.29,48,Signal Exit,1071
Short,False,1.0,2026-05-12 02:00:00,2026-05-12 06:00:00,4723.91,4740.33,-16.64,-14.55,42.42,0,Signal Exit,1072
Short,False,1.0,2026-05-12 10:00:00,2026-05-13 06:00:00,4727.09,4715.37,11.35,-6.82,40.77,24,Signal Exit,1073
Short,True,0.5,2026-05-15 06:00:00,2026-05-21 10:00:00,4649.38,4561.5,42.41,-7.95,38.89,144,Stop Loss Exit,1074
Short,False,1.0,2026-05-13 10:00:00,2026-05-21 10:00:00,4702.62,4561.5,137.76,-16.22,38.89,192,Stop Loss Exit,1075
Short,False,1.0,2026-05-21 14:00:00,2026-05-22 02:00:00,4527.88,4550.97,-23.46,-31.48,43.23,24,Signal Exit,1076
Short,False,1.0,2026-05-22 06:00:00,2026-05-22 18:00:00,4542.07,4532.11,9.74,-4.0,37.36,0,Signal Exit,1077
Short,True,1.0,2026-05-22 10:00:00,2026-05-22 18:00:00,4526.43,4532.11,-5.9,-9.54,37.36,0,Signal Exit,1078
Short,False,1.0,2026-05-22 22:00:00,2026-05-25 10:00:00,4513.91,4562.93,-49.69,-65.8,35.86,72,Signal Exit,1079
Short,True,1.0,2026-05-23 02:00:00,2026-05-25 10:00:00,4519.12,4562.93,-44.33,-60.59,35.86,48,Signal Exit,1080
Short,False,1.0,2026-05-25 14:00:00,2026-05-25 18:00:00,4553.22,4567.42,-14.42,-15.86,34.41,0,Signal Exit,1081
Short,False,1.0,2026-05-25 22:00:00,2026-05-26 02:00:00,4562.92,4565.3,-2.75,-14.74,31.7,24,Signal Exit,1082
Short,False,1.0,2026-05-26 10:00:00,2026-05-29 02:00:00,4536.86,4508.85,25.19,-8.5,42.97,72,Stop Loss Exit,1083
Short,True,1.0,2026-05-28 06:00:00,2026-05-29 02:00:00,4463.03,4508.85,-48.34,-51.56,42.97,24,Stop Loss Exit,1084
Short,False,1.0,2026-05-29 06:00:00,2026-05-29 10:00:00,4499.08,4506.04,-7.18,-21.64,41.43,0,Signal Exit,1085
Short,True,0.5,2026-06-02 06:00:00,2026-06-02 14:00:00,4485.52,4517.14,-15.92,-21.25,35.86,0,Signal Exit,1086
Short,False,1.0,2026-06-01 06:00:00,2026-06-02 14:00:00,4522.08,4517.14,4.57,-23.9,35.86,24,Signal Exit,1087
Short,True,0.5,2026-06-03 02:00:00,2026-06-03 06:00:00,4484.74,4491.79,-3.64,-3.18,34.6,0,Signal Exit,1088
Short,False,1.0,2026-06-02 22:00:00,2026-06-03 06:00:00,4502.51,4491.79,10.35,-6.14,34.6,24,Signal Exit,1089
Short,False,1.0,2026-06-03 10:00:00,2026-06-04 22:00:00,4476.08,4495.66,-19.95,-39.4,30.94,24,Signal Exit,1090
